Borough,Zipcode,Year,Month,Average Sale Price
Manhattan,10019,2020,August,4773409.923
Manhattan,10021,2020,August,808788.4412
Manhattan,10022,2020,August,1216564.839
Manhattan,10023,2020,August,1512715.613
Manhattan,10024,2020,August,2273421.875
Manhattan,10025,2020,August,1328095
Manhattan,10026,2020,August,378147.0667
Manhattan,10027,2020,August,1691832.882
Manhattan,10028,2020,August,957310
Manhattan,10029,2020,August,2000000
Manhattan,10030,2020,August,6342960.923
Manhattan,10031,2020,August,2965000
Manhattan,10032,2020,August,303555.625
Manhattan,10033,2020,August,419750
Manhattan,10034,2020,August,2175000
Manhattan,10035,2020,August,403750
Manhattan,10036,2020,August,117064766.9
Manhattan,10037,2020,August,266893
Manhattan,10038,2020,August,1812868.542
Manhattan,10039,2020,August,3071832.75
Manhattan,10040,2020,August,1992200
Manhattan,10044,2020,August,757500
Manhattan,10065,2020,August,992666.6667
Manhattan,10069,2020,August,952500
Manhattan,10075,2020,August,740175.8947
Manhattan,10128,2020,August,2366946.167
Manhattan,10280,2020,August,626666.6667
Manhattan,10001,2020,September,13118308.47
Manhattan,10002,2020,September,1435746.588
Manhattan,10003,2020,September,1125532.875
Manhattan,10004,2020,September,373125
Manhattan,10005,2020,September,753525.2222
Manhattan,10006,2020,September,325500
Manhattan,10007,2020,September,2735373.071
Manhattan,10009,2020,September,877895.4545
Manhattan,10010,2020,September,912715.3571
Manhattan,10011,2020,September,1381964.645
Manhattan,10012,2020,September,1618863.636
Manhattan,10013,2020,September,4886840.394
Manhattan,10014,2020,September,4129763.105
Manhattan,10016,2020,September,476610.2632
Manhattan,10017,2020,September,436491.4783
Manhattan,10018,2020,September,392500
Manhattan,10019,2020,September,6653902.892
Manhattan,10021,2020,September,1198949.837
Manhattan,10022,2020,September,2292106.318
Manhattan,10023,2020,September,1171710.382
Manhattan,10024,2020,September,1997402.415
Manhattan,10025,2020,September,658598.8667
Manhattan,10026,2020,September,410645.0769
Manhattan,10027,2020,September,729152.875
Manhattan,10028,2020,September,1879861.659
Manhattan,10029,2020,September,338871.3636
Manhattan,10030,2020,September,706735.5556
Manhattan,10031,2020,September,354437.6
Manhattan,10032,2020,September,298805
Manhattan,10033,2020,September,416000
Manhattan,10034,2020,September,333750
Manhattan,10035,2020,September,329833.3333
Manhattan,10036,2020,September,2352285.714
Manhattan,10037,2020,September,343000
Manhattan,10038,2020,September,3979377.5
Manhattan,10039,2020,September,0
Manhattan,10040,2020,September,168833.3333
Manhattan,10044,2020,September,0
Manhattan,10065,2020,September,2380182.903
Manhattan,10069,2020,September,691819.0909
Manhattan,10075,2020,September,1552473.684
Manhattan,10128,2020,September,1058829.6
Manhattan,10280,2020,September,770445.9167
Manhattan,10001,2020,October,8395570.739
Manhattan,10002,2020,October,626380.2258
Manhattan,10003,2020,October,3049240.852
Manhattan,10004,2020,October,5002463.143
Manhattan,10005,2020,October,1318750
Manhattan,10006,2020,October,0
Manhattan,10007,2020,October,1519411.111
Manhattan,10009,2020,October,948285.7143
Manhattan,10010,2020,October,756424.7826
Manhattan,10011,2020,October,2090753.914
Manhattan,10012,2020,October,737684.4
Manhattan,10013,2020,October,2832453.565
Manhattan,10014,2020,October,1071865.429
Manhattan,10016,2020,October,757032.1714
Manhattan,10017,2020,October,990743.3043
Manhattan,10018,2020,October,0
Manhattan,10019,2020,October,1704585.439
Manhattan,10021,2020,October,1159629.5
Manhattan,10022,2020,October,1506302.733
Manhattan,10023,2020,October,1827385.505
Manhattan,10024,2020,October,1776873.913
Manhattan,10025,2020,October,4969966.582
Manhattan,10026,2020,October,1803452
Manhattan,10027,2020,October,883933.3333
Manhattan,10028,2020,October,1334918.375
Manhattan,10029,2020,October,379445.5556
Manhattan,10030,2020,October,221875
Manhattan,10031,2020,October,240000
Manhattan,10032,2020,October,326629.75
Manhattan,10033,2020,October,1442879.3
Manhattan,10034,2020,October,828321.4286
Manhattan,10035,2020,October,645666.6667
Manhattan,10036,2020,October,1733020.833
Manhattan,10037,2020,October,474393
Manhattan,10038,2020,October,339583.4167
Manhattan,10039,2020,October,810750
Manhattan,10040,2020,October,466543.1667
Manhattan,10044,2020,October,981583.3333
Manhattan,10065,2020,October,1794813.152
Manhattan,10069,2020,October,1463750
Manhattan,10075,2020,October,1081250.026
Manhattan,10128,2020,October,1595425.531
Manhattan,10280,2020,October,1277277.6
Manhattan,10282,2020,October,0
Manhattan,10001,2020,November,1341050
Manhattan,10002,2020,November,1052781.833
Manhattan,10003,2020,November,1820356.851
Manhattan,10004,2020,November,737500
Manhattan,10005,2020,November,365000
Manhattan,10006,2020,November,658500
Manhattan,10007,2020,November,2470279.286
Manhattan,10009,2020,November,893579.2308
Manhattan,10010,2020,November,949840.2222
Manhattan,10011,2020,November,2654495.906
Manhattan,10012,2020,November,1888048.028
Manhattan,10013,2020,November,3710832.788
Manhattan,10014,2020,November,2826120.488
Manhattan,10016,2020,November,448273.0943
Manhattan,10017,2020,November,6081467.387
Manhattan,10018,2020,November,0
Manhattan,10019,2020,November,11376516.88
Manhattan,10021,2020,November,3703286.372
Manhattan,10022,2020,November,1074085.119
Manhattan,10023,2020,November,1363179.783
Manhattan,10024,2020,November,1695991
Manhattan,10025,2020,November,1093799.9
Manhattan,10026,2020,November,743666.6667
Manhattan,10027,2020,November,650682.1818
Manhattan,10028,2020,November,1887549.486
Manhattan,10029,2020,November,363002.125
Manhattan,10030,2020,November,196250.8333
Manhattan,10031,2020,November,1779800
Manhattan,10032,2020,November,329838.75
Manhattan,10033,2020,November,447096.875
Manhattan,10034,2020,November,1154489.533
Manhattan,10035,2020,November,1823889.778
Manhattan,10036,2020,November,962588.75
Manhattan,10037,2020,November,68333.33333
Manhattan,10038,2020,November,1721365.385
Manhattan,10039,2020,November,18321216
Manhattan,10040,2020,November,442334.4444
Manhattan,10065,2020,November,2242342.857
Manhattan,10069,2020,November,1359354.545
Manhattan,10075,2020,November,1107047.451
Manhattan,10128,2020,November,1244671.364
Manhattan,10280,2020,November,2950000
Manhattan,10282,2020,November,2775000
Manhattan,10463,2020,November,2581875
Manhattan,10001,2020,December,42923071.35
Manhattan,10002,2020,December,15350087.58
Manhattan,10003,2020,December,1098200
Manhattan,10004,2020,December,1156111
Manhattan,10005,2020,December,1532727.273
Manhattan,10006,2020,December,638734.8571
Manhattan,10007,2020,December,2350316.273
Manhattan,10009,2020,December,983000
Manhattan,10010,2020,December,3404580.884
Manhattan,10011,2020,December,2033367.722
Manhattan,10012,2020,December,4498159.326
Manhattan,10013,2020,December,3031451.892
Manhattan,10014,2020,December,5479609.797
Manhattan,10016,2020,December,625218
Manhattan,10017,2020,December,1098564.848
Manhattan,10018,2020,December,5750833.333
Manhattan,10019,2020,December,1454109.114
Manhattan,10021,2020,December,3366602.391
Manhattan,10022,2020,December,866160.65
Manhattan,10023,2020,December,1401934.623
Manhattan,10024,2020,December,1424276.911
Manhattan,10025,2020,December,952581.8615
Manhattan,10026,2020,December,867914.0667
Manhattan,10027,2020,December,612743
Manhattan,10028,2020,December,2056200.672
Manhattan,10029,2020,December,991848.6923
Manhattan,10030,2020,December,387737.125
Manhattan,10031,2020,December,510545.3
Manhattan,10032,2020,December,481500
Manhattan,10033,2020,December,1191250
Manhattan,10034,2020,December,500022.5
Manhattan,10035,2020,December,353333.3333
Manhattan,10036,2020,December,6186476.19
Manhattan,10037,2020,December,205833.3333
Manhattan,10038,2020,December,1349231.333
Manhattan,10039,2020,December,119008
Manhattan,10040,2020,December,1718980
Manhattan,10044,2020,December,655000
Manhattan,10065,2020,December,1513027.2
Manhattan,10069,2020,December,1472564.286
Manhattan,10075,2020,December,1230285.417
Manhattan,10128,2020,December,1134361.186
Manhattan,10280,2020,December,550038.4615
Manhattan,10001,2021,January,1307568.579
Manhattan,10002,2021,January,909841.7692
Manhattan,10003,2021,January,1576255.234
Manhattan,10004,2021,January,2120000
Manhattan,10005,2021,January,1117000
Manhattan,10006,2021,January,10209366.8
Manhattan,10007,2021,January,2780876.842
Manhattan,10009,2021,January,905950
Manhattan,10010,2021,January,1002287.233
Manhattan,10011,2021,January,1349456.333
Manhattan,10012,2021,January,2599390.917
Manhattan,10013,2021,January,1725554.882
Manhattan,10014,2021,January,4997185.882
Manhattan,10016,2021,January,996754.0351
Manhattan,10017,2021,January,1068089.909
Manhattan,10018,2021,January,78953729.87
Manhattan,10019,2021,January,1741380.089
Manhattan,10021,2021,January,584573.2373
Manhattan,10022,2021,January,1609165.453
Manhattan,10023,2021,January,1443359.229
Manhattan,10024,2021,January,1535689.16
Manhattan,10025,2021,January,718705
Manhattan,10026,2021,January,988977.75
Manhattan,10027,2021,January,1078660.917
Manhattan,10028,2021,January,1977630
Manhattan,10029,2021,January,1092600
Manhattan,10030,2021,January,1031055.556
Manhattan,10031,2021,January,711300
Manhattan,10032,2021,January,1867541.667
Manhattan,10033,2021,January,1107000
Manhattan,10034,2021,January,501000
Manhattan,10035,2021,January,1557500
Manhattan,10036,2021,January,891704.5455
Manhattan,10037,2021,January,1300000
Manhattan,10038,2021,January,4215913.7
Manhattan,10039,2021,January,147583.3333
Manhattan,10040,2021,January,1024099.375
Manhattan,10044,2021,January,215689.5
Manhattan,10065,2021,January,2165212.618
Manhattan,10069,2021,January,1157375
Manhattan,10075,2021,January,1044261.364
Manhattan,10128,2021,January,1352154.178
Manhattan,10280,2021,January,433071.4286
Manhattan,10282,2021,January,4025000
Manhattan,10001,2021,February,1929209.25
Manhattan,10002,2021,February,1453065.895
Manhattan,10003,2021,February,1455637.5
Manhattan,10004,2021,February,1724166.667
Manhattan,10005,2021,February,533358.5714
Manhattan,10006,2021,February,497000
Manhattan,10007,2021,February,4397316.429
Manhattan,10009,2021,February,1432269.231
Manhattan,10010,2021,February,1165131.579
Manhattan,10011,2021,February,1952312.907
Manhattan,10012,2021,February,2885182.759
Manhattan,10013,2021,February,3175779.542
Manhattan,10014,2021,February,1996822.556
Manhattan,10016,2021,February,914477.0952
Manhattan,10017,2021,February,830806.875
Manhattan,10018,2021,February,0
Manhattan,10019,2021,February,1810969.446
Manhattan,10021,2021,February,1063350
Manhattan,10022,2021,February,862306.7818
Manhattan,10023,2021,February,1132137.608
Manhattan,10024,2021,February,1140578.75
Manhattan,10025,2021,February,918218.0435
Manhattan,10026,2021,February,1124836.882
Manhattan,10027,2021,February,682984.375
Manhattan,10028,2021,February,1409524.957
Manhattan,10029,2021,February,329583.3333
Manhattan,10030,2021,February,871750
Manhattan,10031,2021,February,314123.3
Manhattan,10032,2021,February,686500
Manhattan,10033,2021,February,281340.2727
Manhattan,10034,2021,February,479333.3333
Manhattan,10035,2021,February,310714.2857
Manhattan,10036,2021,February,1216162.5
Manhattan,10037,2021,February,728125
Manhattan,10038,2021,February,1440080.853
Manhattan,10039,2021,February,375062.5
Manhattan,10040,2021,February,656800
Manhattan,10044,2021,February,298750
Manhattan,10065,2021,February,1601593.386
Manhattan,10069,2021,February,1272909.091
Manhattan,10075,2021,February,2035975.61
Manhattan,10128,2021,February,1989670.145
Manhattan,10280,2021,February,510001
Manhattan,10282,2021,February,2925000
Manhattan,10001,2021,March,3895674.633
Manhattan,10002,2021,March,975020.9592
Manhattan,10003,2021,March,3473572.079
Manhattan,10004,2021,March,935442.8333
Manhattan,10005,2021,March,1217777.778
Manhattan,10006,2021,March,3366666.667
Manhattan,10007,2021,March,3423159.931
Manhattan,10009,2021,March,842489.4286
Manhattan,10010,2021,March,1782394.87
Manhattan,10011,2021,March,1845938.529
Manhattan,10012,2021,March,3445525.3
Manhattan,10013,2021,March,2829935.833
Manhattan,10014,2021,March,2639229
Manhattan,10016,2021,March,904574.5111
Manhattan,10017,2021,March,722622.3438
Manhattan,10018,2021,March,1475353.5
Manhattan,10019,2021,March,4681514.424
Manhattan,10021,2021,March,3235609.226
Manhattan,10022,2021,March,1160153.308
Manhattan,10023,2021,March,1138009.382
Manhattan,10024,2021,March,1658001.922
Manhattan,10025,2021,March,971988.6882
Manhattan,10026,2021,March,1977886.364
Manhattan,10027,2021,March,1118865.097
Manhattan,10028,2021,March,1467504.373
Manhattan,10029,2021,March,977051.1765
Manhattan,10030,2021,March,628875
Manhattan,10031,2021,March,146111
Manhattan,10032,2021,March,1342750
Manhattan,10033,2021,March,527763.1579
Manhattan,10034,2021,March,3732625
Manhattan,10035,2021,March,1371398.818
Manhattan,10036,2021,March,1182737.273
Manhattan,10037,2021,March,2375000
Manhattan,10038,2021,March,2019086.88
Manhattan,10039,2021,March,860125
Manhattan,10040,2021,March,476038
Manhattan,10044,2021,March,451034.3333
Manhattan,10065,2021,March,1439497.137
Manhattan,10069,2021,March,1171441.765
Manhattan,10075,2021,March,1954685.426
Manhattan,10128,2021,March,1336530.618
Manhattan,10280,2021,March,533271.4286
Bronx,10451,2020,August,3754753.714
Bronx,10452,2020,August,374166.6667
Bronx,10453,2020,August,850941.75
Bronx,10454,2020,August,0
Bronx,10455,2020,August,3711025
Bronx,10456,2020,August,269090.9091
Bronx,10457,2020,August,174200.6667
Bronx,10458,2020,August,407404.9167
Bronx,10459,2020,August,4576291.522
Bronx,10460,2020,August,424300.1
Bronx,10461,2020,August,323977.7778
Bronx,10462,2020,August,540810.8108
Bronx,10463,2020,August,544418.5882
Bronx,10464,2020,August,312100
Bronx,10465,2020,August,240680.3404
Bronx,10466,2020,August,247753.3182
Bronx,10467,2020,August,358862.1379
Bronx,10468,2020,August,1671750
Bronx,10469,2020,August,290406.4583
Bronx,10470,2020,August,235371.8182
Bronx,10471,2020,August,416977.2727
Bronx,10472,2020,August,275000
Bronx,10473,2020,August,309267.8261
Bronx,10474,2020,August,1575000
Bronx,10475,2020,August,327500
Bronx,10451,2020,September,4594541.429
Bronx,10452,2020,September,6083593.7
Bronx,10453,2020,September,1860458.2
Bronx,10454,2020,September,55999375
Bronx,10455,2020,September,392142.8571
Bronx,10456,2020,September,5390000
Bronx,10457,2020,September,763928.5714
Bronx,10458,2020,September,684444.4444
Bronx,10459,2020,September,211916.619
Bronx,10460,2020,September,1070634
Bronx,10461,2020,September,895867.551
Bronx,10462,2020,September,262831.6792
Bronx,10463,2020,September,864907.4
Bronx,10464,2020,September,387524.6667
Bronx,10465,2020,September,366151.1935
Bronx,10466,2020,September,344073.5714
Bronx,10467,2020,September,209954.32
Bronx,10468,2020,September,3184166.667
Bronx,10469,2020,September,386724.9362
Bronx,10470,2020,September,276584.0909
Bronx,10471,2020,September,563163.32
Bronx,10472,2020,September,377824.1176
Bronx,10473,2020,September,205270.1786
Bronx,10474,2020,September,2545000
Bronx,10475,2020,September,23600
Bronx,10451,2020,October,322461.6667
Bronx,10452,2020,October,1442600
Bronx,10453,2020,October,1917500
Bronx,10454,2020,October,15889416.67
Bronx,10455,2020,October,1443461.538
Bronx,10456,2020,October,689231.5385
Bronx,10457,2020,October,930250.5
Bronx,10458,2020,October,691019.5882
Bronx,10459,2020,October,558331.7647
Bronx,10460,2020,October,464666.6667
Bronx,10461,2020,October,696579.1667
Bronx,10462,2020,October,210226.7547
Bronx,10463,2020,October,414028.2121
Bronx,10464,2020,October,388000
Bronx,10465,2020,October,335765.1224
Bronx,10466,2020,October,424197.093
Bronx,10467,2020,October,434157
Bronx,10468,2020,October,343625
Bronx,10469,2020,October,337709.6667
Bronx,10470,2020,October,745690.25
Bronx,10471,2020,October,542625
Bronx,10472,2020,October,259997.625
Bronx,10473,2020,October,236304.3478
Bronx,10474,2020,October,415000
Bronx,10475,2020,October,410000
Bronx,10451,2020,November,243275
Bronx,10452,2020,November,4798736
Bronx,10453,2020,November,199875
Bronx,10454,2020,November,750000
Bronx,10455,2020,November,632222.1111
Bronx,10456,2020,November,1291538.462
Bronx,10457,2020,November,1415041.667
Bronx,10458,2020,November,3449164.535
Bronx,10459,2020,November,254701
Bronx,10460,2020,November,264813.1875
Bronx,10461,2020,November,555906.9767
Bronx,10462,2020,November,316218.3273
Bronx,10463,2020,November,981699.1481
Bronx,10464,2020,November,406833.3333
Bronx,10465,2020,November,400380.02
Bronx,10466,2020,November,828098.9535
Bronx,10467,2020,November,1745218.549
Bronx,10468,2020,November,4441716.609
Bronx,10469,2020,November,434005.2885
Bronx,10470,2020,November,525000
Bronx,10471,2020,November,26622811.14
Bronx,10472,2020,November,338710.5556
Bronx,10473,2020,November,283457.7407
Bronx,10474,2020,November,1155000
Bronx,10475,2020,November,0.666666667
Bronx,10451,2020,December,862941.1765
Bronx,10452,2020,December,2442776.833
Bronx,10453,2020,December,300083.3333
Bronx,10454,2020,December,15449166.67
Bronx,10455,2020,December,1494688
Bronx,10456,2020,December,228571.4286
Bronx,10457,2020,December,1195692.308
Bronx,10458,2020,December,1582264.769
Bronx,10459,2020,December,362923
Bronx,10460,2020,December,198500
Bronx,10461,2020,December,636775.3556
Bronx,10462,2020,December,503785.9184
Bronx,10463,2020,December,407197.1136
Bronx,10464,2020,December,422250.8333
Bronx,10465,2020,December,481767.3611
Bronx,10466,2020,December,364514.4483
Bronx,10467,2020,December,1093432.225
Bronx,10468,2020,December,6340714.286
Bronx,10469,2020,December,383559
Bronx,10470,2020,December,320215.6154
Bronx,10471,2020,December,299389.6071
Bronx,10472,2020,December,417393.25
Bronx,10473,2020,December,292897.0294
Bronx,10474,2020,December,1200833.333
Bronx,10475,2020,December,242875
Bronx,10451,2021,January,364800
Bronx,10452,2021,January,769545.4545
Bronx,10453,2021,January,208335.5
Bronx,10454,2021,January,1629166.667
Bronx,10455,2021,January,631481.5
Bronx,10456,2021,January,109724.5
Bronx,10457,2021,January,278800
Bronx,10458,2021,January,420333.3333
Bronx,10459,2021,January,518333.3333
Bronx,10460,2021,January,297125.4444
Bronx,10461,2021,January,563579.2105
Bronx,10462,2021,January,276503.18
Bronx,10463,2021,January,287885.4615
Bronx,10464,2021,January,286636.2727
Bronx,10465,2021,January,366932.1864
Bronx,10466,2021,January,397381.3636
Bronx,10467,2021,January,329244.2963
Bronx,10468,2021,January,934000
Bronx,10469,2021,January,474006.5574
Bronx,10470,2021,January,332222.2222
Bronx,10471,2021,January,302122.6667
Bronx,10472,2021,January,545500
Bronx,10473,2021,January,341687.84
Bronx,10474,2021,January,260000
Bronx,10475,2021,January,0
Bronx,10451,2021,February,402409.0909
Bronx,10452,2021,February,1035469.875
Bronx,10453,2021,February,1049585
Bronx,10454,2021,February,718333.3333
Bronx,10455,2021,February,1516001.1
Bronx,10456,2021,February,274642.8571
Bronx,10457,2021,February,374583.3333
Bronx,10458,2021,February,796768.1739
Bronx,10459,2021,February,802000
Bronx,10460,2021,February,244120.2778
Bronx,10461,2021,February,433336.8056
Bronx,10462,2021,February,273753
Bronx,10463,2021,February,385000.2128
Bronx,10464,2021,February,448281.25
Bronx,10465,2021,February,381038.75
Bronx,10466,2021,February,250132.1795
Bronx,10467,2021,February,343327.8
Bronx,10468,2021,February,413022.7059
Bronx,10469,2021,February,360844.2105
Bronx,10470,2021,February,322633.875
Bronx,10471,2021,February,219434.6667
Bronx,10472,2021,February,446370.72
Bronx,10473,2021,February,757401.0968
Bronx,10474,2021,February,200000
Bronx,10475,2021,February,124500
Bronx,10451,2021,March,501651.4286
Bronx,10452,2021,March,187444.4444
Bronx,10453,2021,March,1303259.615
Bronx,10454,2021,March,633695.7143
Bronx,10455,2021,March,1500000
Bronx,10456,2021,March,275464.2857
Bronx,10457,2021,March,455200.6667
Bronx,10458,2021,March,573760.8696
Bronx,10459,2021,March,428900
Bronx,10460,2021,March,1125022.143
Bronx,10461,2021,March,553479.5385
Bronx,10462,2021,March,251062.6786
Bronx,10463,2021,March,361527.4118
Bronx,10464,2021,March,611990.4286
Bronx,10465,2021,March,390038.2078
Bronx,10466,2021,March,404943.2157
Bronx,10467,2021,March,243440.9
Bronx,10468,2021,March,719411.7647
Bronx,10469,2021,March,345884.7778
Bronx,10470,2021,March,305107.2667
Bronx,10471,2021,March,709305.1957
Bronx,10472,2021,March,347925.1935
Bronx,10473,2021,March,226461.6452
Bronx,10474,2021,March,1219650
Bronx,10475,2021,March,739166.6667
Brooklyn,11201,2020,August,1241856.792
Brooklyn,11203,2020,August,303754.7455
Brooklyn,11204,2020,August,125848.2609
Brooklyn,11205,2020,August,1209216.44
Brooklyn,11206,2020,August,353207.8261
Brooklyn,11207,2020,August,356501.4565
Brooklyn,11208,2020,August,382246.6667
Brooklyn,11209,2020,August,384477.7778
Brooklyn,11210,2020,August,231311
Brooklyn,11211,2020,August,1161272.838
Brooklyn,11212,2020,August,196625.55
Brooklyn,11213,2020,August,280563.5238
Brooklyn,11214,2020,August,360462.6
Brooklyn,11215,2020,August,811156.2063
Brooklyn,11216,2020,August,744703.8621
Brooklyn,11217,2020,August,1653740
Brooklyn,11218,2020,August,656284
Brooklyn,11219,2020,August,1720157.521
Brooklyn,11220,2020,August,425216.1463
Brooklyn,11221,2020,August,391089.6053
Brooklyn,11222,2020,August,628227.0313
Brooklyn,11223,2020,August,1217805.62
Brooklyn,11224,2020,August,150689.6552
Brooklyn,11225,2020,August,249324.4
Brooklyn,11226,2020,August,1725861.077
Brooklyn,11228,2020,August,455625
Brooklyn,11229,2020,August,340807.5172
Brooklyn,11230,2020,August,487722.4107
Brooklyn,11231,2020,August,1078437.781
Brooklyn,11232,2020,August,1229001
Brooklyn,11233,2020,August,660688.4182
Brooklyn,11234,2020,August,382413.2273
Brooklyn,11235,2020,August,516865.5932
Brooklyn,11236,2020,August,232044.3077
Brooklyn,11237,2020,August,644138.8889
Brooklyn,11238,2020,August,862904.2667
Brooklyn,11239,2020,August,458227.8571
Brooklyn,11249,2020,August,2306551.724
Brooklyn,11201,2020,September,768424.5333
Brooklyn,11203,2020,September,270232.8235
Brooklyn,11204,2020,September,584883.2258
Brooklyn,11205,2020,September,403917.0714
Brooklyn,11206,2020,September,298956.1395
Brooklyn,11207,2020,September,340086.2973
Brooklyn,11208,2020,September,208936.3673
Brooklyn,11209,2020,September,454011.5385
Brooklyn,11210,2020,September,325562.4528
Brooklyn,11211,2020,September,920892.8298
Brooklyn,11212,2020,September,198635.3846
Brooklyn,11213,2020,September,155359.6429
Brooklyn,11214,2020,September,401695.9149
Brooklyn,11215,2020,September,1112081.277
Brooklyn,11216,2020,September,988724.1379
Brooklyn,11217,2020,September,1154472.976
Brooklyn,11218,2020,September,789984.3396
Brooklyn,11219,2020,September,575706.9697
Brooklyn,11220,2020,September,259312.3902
Brooklyn,11221,2020,September,558947.1818
Brooklyn,11222,2020,September,781460.8108
Brooklyn,11223,2020,September,540110
Brooklyn,11224,2020,September,278732.1429
Brooklyn,11225,2020,September,483041.6667
Brooklyn,11226,2020,September,498617.0606
Brooklyn,11228,2020,September,306897.0588
Brooklyn,11229,2020,September,289463.3838
Brooklyn,11230,2020,September,385645.3226
Brooklyn,11231,2020,September,1113639.706
Brooklyn,11232,2020,September,8137004.545
Brooklyn,11233,2020,September,430871.1429
Brooklyn,11234,2020,September,292222.3232
Brooklyn,11235,2020,September,324666.122
Brooklyn,11236,2020,September,215931.8704
Brooklyn,11237,2020,September,715250
Brooklyn,11238,2020,September,863468.234
Brooklyn,11239,2020,September,466638.2
Brooklyn,11249,2020,September,418257.3529
Brooklyn,11201,2020,October,1207830.234
Brooklyn,11203,2020,October,482886.8372
Brooklyn,11204,2020,October,374961.9811
Brooklyn,11205,2020,October,774815.7826
Brooklyn,11206,2020,October,3861974.882
Brooklyn,11207,2020,October,542622.7455
Brooklyn,11208,2020,October,468725.2083
Brooklyn,11209,2020,October,698418.5556
Brooklyn,11210,2020,October,422638.5946
Brooklyn,11211,2020,October,1439203.347
Brooklyn,11212,2020,October,353748.0833
Brooklyn,11213,2020,October,1622952.807
Brooklyn,11214,2020,October,366128.1471
Brooklyn,11215,2020,October,1472557.693
Brooklyn,11216,2020,October,4370903.733
Brooklyn,11217,2020,October,1008775.267
Brooklyn,11218,2020,October,658187.9483
Brooklyn,11219,2020,October,743665.2174
Brooklyn,11220,2020,October,613444.339
Brooklyn,11221,2020,October,1481964.141
Brooklyn,11222,2020,October,6285962.3
Brooklyn,11223,2020,October,682399.8776
Brooklyn,11224,2020,October,417973.5909
Brooklyn,11225,2020,October,718691.1765
Brooklyn,11226,2020,October,369821.4
Brooklyn,11228,2020,October,564228.5429
Brooklyn,11229,2020,October,426216.6883
Brooklyn,11230,2020,October,719903.8182
Brooklyn,11231,2020,October,1155357.273
Brooklyn,11232,2020,October,684977.2727
Brooklyn,11233,2020,October,903238.3333
Brooklyn,11234,2020,October,553741.4808
Brooklyn,11235,2020,October,387504.5
Brooklyn,11236,2020,October,472072.1053
Brooklyn,11237,2020,October,2140053.158
Brooklyn,11238,2020,October,2962755.114
Brooklyn,11239,2020,October,595333.6667
Brooklyn,11249,2020,October,1134982.793
Brooklyn,11201,2020,November,1383753.453
Brooklyn,11203,2020,November,235645.037
Brooklyn,11204,2020,November,699012.463
Brooklyn,11205,2020,November,1353244.441
Brooklyn,11206,2020,November,2447655.645
Brooklyn,11207,2020,November,503186.3429
Brooklyn,11208,2020,November,513872.8065
Brooklyn,11209,2020,November,1026477.349
Brooklyn,11210,2020,November,524557.5135
Brooklyn,11211,2020,November,906587.803
Brooklyn,11212,2020,November,741750.3846
Brooklyn,11213,2020,November,596766.8
Brooklyn,11214,2020,November,517817.16
Brooklyn,11215,2020,November,1138711.061
Brooklyn,11216,2020,November,791349.2449
Brooklyn,11217,2020,November,1267946.625
Brooklyn,11218,2020,November,474136.1111
Brooklyn,11219,2020,November,571889.8684
Brooklyn,11220,2020,November,687263.3429
Brooklyn,11221,2020,November,894073.65
Brooklyn,11222,2020,November,1069661.621
Brooklyn,11223,2020,November,834686.6667
Brooklyn,11224,2020,November,250382.1429
Brooklyn,11225,2020,November,658806.5714
Brooklyn,11226,2020,November,490210
Brooklyn,11228,2020,November,639514.5714
Brooklyn,11229,2020,November,455995.0548
Brooklyn,11230,2020,November,524739.7
Brooklyn,11231,2020,November,781048.4848
Brooklyn,11232,2020,November,642844.4444
Brooklyn,11233,2020,November,329525.8621
Brooklyn,11234,2020,November,474839.4444
Brooklyn,11235,2020,November,457847.8119
Brooklyn,11236,2020,November,303500.678
Brooklyn,11237,2020,November,1331704.545
Brooklyn,11238,2020,November,842193.85
Brooklyn,11239,2020,November,633452.75
Brooklyn,11249,2020,November,1053354.545
Brooklyn,11201,2020,December,1406378.681
Brooklyn,11203,2020,December,319097.1429
Brooklyn,11204,2020,December,1095576.178
Brooklyn,11205,2020,December,592889.6818
Brooklyn,11206,2020,December,479733.3019
Brooklyn,11207,2020,December,462896.9365
Brooklyn,11208,2020,December,294857.1818
Brooklyn,11209,2020,December,1174781.026
Brooklyn,11210,2020,December,458021.2295
Brooklyn,11211,2020,December,869847.2985
Brooklyn,11212,2020,December,336208.3333
Brooklyn,11213,2020,December,1155123.435
Brooklyn,11214,2020,December,655684.7031
Brooklyn,11215,2020,December,1836043.707
Brooklyn,11216,2020,December,917344.5357
Brooklyn,11217,2020,December,1019747.236
Brooklyn,11218,2020,December,605356.1746
Brooklyn,11219,2020,December,1098243.809
Brooklyn,11220,2020,December,441392.3704
Brooklyn,11221,2020,December,748632.6143
Brooklyn,11222,2020,December,804926.4688
Brooklyn,11223,2020,December,687802.6164
Brooklyn,11224,2020,December,294537.0741
Brooklyn,11225,2020,December,816782.6667
Brooklyn,11226,2020,December,983099.7
Brooklyn,11228,2020,December,1527318.224
Brooklyn,11229,2020,December,534853.9174
Brooklyn,11230,2020,December,576298.6105
Brooklyn,11231,2020,December,5053406.326
Brooklyn,11232,2020,December,770563.5909
Brooklyn,11233,2020,December,478865.4348
Brooklyn,11234,2020,December,569271.704
Brooklyn,11235,2020,December,369365.6357
Brooklyn,11236,2020,December,1318971.596
Brooklyn,11237,2020,December,1548908.553
Brooklyn,11238,2020,December,1132293
Brooklyn,11239,2020,December,556640.6
